smiles,NP-KV_value,NP-KV,P-KV_value,P-KV,NP-VAN_value,NP-VAN,P-VAN_value,P-VAN,group,stratify_group
CCCCCCCCCCOC(=O)OCC(CC)CCCC,,0.0,,0.0,2053.0,1.0,,0.0,unbrch_alkane,unbrch_alkane
CCCCCCCCOC(=O)CCCCCCCCC(=O)Oc1cc(Cl)c(Cl)cc1Cl,,0.0,,0.0,3412.0,1.0,,0.0,unbrch_alkane,unbrch_alkane
CCCCCCCCC(C)OC(=O)CCC(=O)Oc1c(Cl)cc(Cl)c2ccccc12,,0.0,,0.0,3274.0,1.0,,0.0,unbrch_alkane,unbrch_alkane
C#CC(C)(O)CCCC(C)CCCC(C)C,1483.0,1.0,1927.0,1.0,,0.0,,0.0,Al_OH,Al_OH
CCCCCCCCCC/C=C/CCO,,0.0,,0.0,1663.0,1.0,2201.0,1.0,unbrch_alkane,unbrch_alkane
C[Si](C)(C)Nc1ccccc1N[Si](C)(C)C,,0.0,,0.0,1512.0,1.0,,0.0,NH1,NH1
CCCCCCCCCCCCC(CCC)CCCCCCCC,2270.0,1.0,,0.0,2285.0,1.0,,0.0,unbrch_alkane,unbrch_alkane
CCCCC(CC)CCCC,1041.0,1.0,,0.0,,0.0,,0.0,unbrch_alkane,unbrch_alkane
CCCCCCCCCCCOC(=O)COCC(=O)OC(C)CCCCCC,,0.0,,0.0,3239.0,1.0,,0.0,unbrch_alkane,unbrch_alkane
CCCCCCCCC(C)CCCCCCC(=O)O[Si](C)(C)C,,0.0,,0.0,2081.0,1.0,,0.0,unbrch_alkane,unbrch_alkane
CCCCCC(C)N(CC)C(=O)c1ccccc1F,,0.0,,0.0,2023.0,1.0,,0.0,unbrch_alkane,unbrch_alkane
CCCC(C)C(=O)OCCC(C)C,1153.0,1.0,,0.0,,0.0,,0.0,C_O,C_O
COc1cccc(OC)c1OC,,0.0,,0.0,1309.0,1.0,1955.0,1.0,ether,ether
CC(C)COC(=O)C(C)Br,1059.5,1.0,1438.0,1.0,,0.0,,0.0,C_O,C_O
CCCCCCCCCCCCCCOC(=O)c1ccc(C(=O)OCC(C)Cl)cc1,,0.0,,0.0,3195.0,1.0,,0.0,unbrch_alkane,unbrch_alkane
CCCCCCCN=C(O)OCCC,,0.0,,0.0,1726.0,1.0,,0.0,unbrch_alkane,unbrch_alkane
CCCCCCCCCCOC(=O)COCC(=O)OC(C)C(C)CC,,0.0,,0.0,2909.0,1.0,,0.0,unbrch_alkane,unbrch_alkane
CCCCCCCCCCCCCOC(=O)C1CCCCN1C(=O)OCCCC,,0.0,,0.0,2850.0,1.0,,0.0,unbrch_alkane,unbrch_alkane
C#CC(C)OC(=O)CCCC(=O)OC1CCC(C)C(C)C1,,0.0,,0.0,1961.0,1.0,,0.0,C_O,C_O
CCCCCCCOC(=O)c1ccc(C(=O)OCc2ccccc2Br)cc1,,0.0,,0.0,3262.0,1.0,,0.0,unbrch_alkane,unbrch_alkane
CCCCCCCCCCOC(=O)CCCC(=O)OC(C)CC(C)C,,0.0,,0.0,2362.0,1.0,,0.0,unbrch_alkane,unbrch_alkane
CCCCCCCCO[Si](CC)(CC)OCCCC(C)C,,0.0,,0.0,1807.0,1.0,,0.0,unbrch_alkane,unbrch_alkane
CCCC#CC#C/C=C\C(=O)OC,,0.0,,0.0,1486.25,1.0,2250.0,1.0,C_O,C_O
CCCCCCOC(=O)CCCCCCCCC(=O)Oc1ccc2ccccc2c1,,0.0,,0.0,3417.0,1.0,,0.0,unbrch_alkane,unbrch_alkane
C=CC(O)=NCC(=O)OC,,0.0,,0.0,1170.0,1.0,,0.0,Al_OH,Al_OH
CCC(Cl)C(=O)OC(C)C,965.6,1.0,1305.0,1.0,,0.0,,0.0,C_O,C_O
CCCCCCCCCCCCCCCCCCOC(=O)C1CC1c1ccccc1,,0.0,,0.0,3184.0,1.0,,0.0,unbrch_alkane,unbrch_alkane
CCCCCC(C)OC(=O)CCC(=O)OCC(F)(F)C(F)F,,0.0,,0.0,1567.0,1.0,,0.0,alkyl_halide,alkyl_halide
CCCCOC(=O)C(CC)(CC)C(=O)Oc1ccc(Cl)c(C)c1,,0.0,,0.0,2149.0,1.0,,0.0,C_O,C_O
O=C(CCC(=O)OCC(F)(F)C(F)(F)C(F)(F)C(F)F)OCc1cccc([N+](=O)[O-])c1,,0.0,,0.0,2290.0,1.0,,0.0,alkyl_halide,alkyl_halide
CC(C)[C@@H]1C[C@H]1C,624.9,1.0,,0.0,,0.0,,0.0,unknown,unknown
CCCCCCCCCCCO[Si](OCCC(C)CCC=C(C)C)(c1ccccc1)c1ccccc1,,0.0,,0.0,2567.0,1.0,,0.0,unbrch_alkane,unbrch_alkane
CCCCCCCCOC(=O)COCC(=O)Oc1c(Cl)cccc1Cl,,0.0,,0.0,3245.0,1.0,,0.0,unbrch_alkane,unbrch_alkane
CCCCCN(CC)C(=O)c1ccc([N+](=O)[O-])cc1,,0.0,,0.0,2387.0,1.0,,0.0,NH0,NH0
CCCCCCOC(=O)C(CC)(CC)C(=O)Oc1cc(Cl)c(Cl)cc1Cl,,0.0,,0.0,2543.0,1.0,,0.0,halogen,halogen
Cc1ccc(OC(=O)c2cccc(Cl)c2F)cc1C,,0.0,,0.0,2159.0,1.0,,0.0,aryl_methyl,aryl_methyl
CC#CC(CC)OC(=O)CCCC(=O)OC(C)CCCCC,,0.0,,0.0,1986.0,1.0,,0.0,C_O,C_O
C[C@H]1CCC2C(C)(C)[C@@H](O)[C@]3(C)CC[C@@]21C3,,0.0,,0.0,1596.0,1.0,2111.5,1.0,Al_OH,Al_OH
C=CCCCOC(=O)CCC(=O)OCC#CCCCCCCCCCC,,0.0,,0.0,2615.0,1.0,,0.0,unbrch_alkane,unbrch_alkane
CCCCCCC(C)OC(=O)CCCC(=O)OCC1CCCCC1,,0.0,,0.0,2368.0,1.0,,0.0,unbrch_alkane,unbrch_alkane
CCCCCCCCCCN=C(O)OCCCCCCCC,,0.0,,0.0,2328.0,1.0,,0.0,unbrch_alkane,unbrch_alkane
CCCCN(CCCC)CCN=c1nc(-c2ccccc2)[nH]o1,2457.0,1.0,,0.0,,0.0,,0.0,NH0,NH0
CC(C)[C@]12CC3C[C@@H](C[C@H](C3)C1)C2,1361.4583333333337,1.0,1583.0,1.0,,0.0,,0.0,unknown,unknown
CCCCCCCCCO[Si](CC)(CC)Oc1c(Cl)ccc(Cl)c1Cl,,0.0,,0.0,2517.0,1.0,,0.0,unbrch_alkane,unbrch_alkane
CC[C@@]1(O[Si](C)(C)C)CCC2C3CC[C@@H]4C=C(O[Si](C)(C)C)CCC4C3CC[C@]21C,2660.0,1.0,,0.0,,0.0,,0.0,bicyclic,bicyclic
CCCCCCCCCOC(=O)CCCC(=O)OC(C)CCCCCCCC,,0.0,,0.0,2712.0,1.0,,0.0,unbrch_alkane,unbrch_alkane
CCOc1ccccc1N(C(=O)C(F)(F)F)C(=O)C(F)(F)F,,0.0,,0.0,1229.0,1.0,,0.0,alkyl_halide,alkyl_halide
CC#CCOC(=O)OCCCC,,0.0,,0.0,1252.0,1.0,,0.0,ether,ether
C=CCN(CC=C)CCCCCCCCCC,,0.0,,0.0,1778.0,1.0,,0.0,unbrch_alkane,unbrch_alkane
CCOC(=O)C(C)OC(C)OCC,,0.0,,0.0,,0.0,1442.0,1.0,ether,ether
CCCCCCN1C(C)CCCC1C,1358.0,1.0,1469.0,1.0,,0.0,,0.0,unbrch_alkane,unbrch_alkane
CCCCCCCCCCCOC(=O)CCCC(O)=NCc1ccccc1OC,,0.0,,0.0,3239.0,1.0,,0.0,unbrch_alkane,unbrch_alkane
CC(OC(=O)CCCC(=O)OCCCc1ccccc1)C(F)(F)F,,0.0,,0.0,1948.0,1.0,,0.0,alkyl_halide,alkyl_halide
CC(Cl)CCCOC(=O)C(Cl)Cl,1373.0,1.0,2082.25,1.0,,0.0,,0.0,alkyl_halide,alkyl_halide
CCCCCCCCC/C=C\CCC=O,,0.0,,0.0,1599.0,1.0,1940.0,1.0,unbrch_alkane,unbrch_alkane
CCCCCCCCCCCCCCOC(=O)c1ccccc1C(=O)OCc1cccc(OC)c1,,0.0,,0.0,3605.0,1.0,,0.0,unbrch_alkane,unbrch_alkane
CC(C)(C)c1cc(CO)c(O)c(C(C)(C)C)c1,1694.0,1.0,,0.0,,0.0,,0.0,Al_OH,Al_OH
CC(C)C1CCC2(C)OC2C1=O,,0.0,,0.0,1241.5,1.0,1711.0,1.0,C_O,C_O
CCCCCCCCCCCCCCCO[Si](CC)(CC)OC(CC)CCCC,,0.0,,0.0,2504.0,1.0,,0.0,unbrch_alkane,unbrch_alkane
Cc1cc(C)cc(C)c1,970.3294907407408,1.0,1254.6233333333334,1.0,967.2999125874126,1.0,1249.8651785714285,1.0,aryl_methyl,aryl_methyl
CCCCCCCCCCCCCCCOC(=O)CCCC(=O)Oc1ccccc1C,,0.0,,0.0,3251.0,1.0,,0.0,unbrch_alkane,unbrch_alkane
CC1(C)CCC/C(=C/CO)C1,,0.0,1865.0,1.0,,0.0,,0.0,Al_OH,Al_OH
CC(C)CC1=CCCCC1,1012.9222222222224,1.0,1133.5833333333337,1.0,,0.0,,0.0,allylic_oxid,allylic_oxid
CCc1ccccc1N1C(=O)CCCC1=O,,0.0,,0.0,2236.0,1.0,,0.0,C_O,C_O
CCCCCCCCCOC(=O)C(CC)(CC)C(=O)Oc1c(Cl)cc(Cl)c2ccccc12,,0.0,,0.0,3267.0,1.0,,0.0,unbrch_alkane,unbrch_alkane
CCCCCCCCCOC(=O)C(CC)(CC)C(=O)Oc1ccccc1Cl,,0.0,,0.0,2553.0,1.0,,0.0,unbrch_alkane,unbrch_alkane
O=C(CCCCCCCCC(=O)Oc1cc(Cl)ccc1Cl)Oc1cc(Cl)ccc1Cl,,0.0,,0.0,3563.0,1.0,,0.0,unbrch_alkane,unbrch_alkane
CCCCC(C)OC(=O)CCC(=O)OCC(Cl)Cl,,0.0,,0.0,1799.0,1.0,,0.0,C_O,C_O
CCC(C)COC(=O)c1ccc(SC)cc1,,0.0,,0.0,1932.0,1.0,,0.0,C_O,C_O
CCCOC(=O)C1CC=CCC1C(=O)OCCCc1ccccc1,,0.0,,0.0,2433.0,1.0,,0.0,C_O,C_O
CCC(CC)COC(=O)CCC(=O)Oc1c(F)cccc1Cl,,0.0,,0.0,2149.0,1.0,,0.0,C_O,C_O
CCCCC(S)CCO,,0.0,,0.0,1286.0,1.0,1956.0,1.0,Al_OH,Al_OH
O=C(OCc1cc(Cl)ccc1[N+](=O)[O-])c1ccccc1,,0.0,,0.0,2360.0,1.0,,0.0,benzene,benzene
O=C(CCCC(=O)OCC(Cl)Cl)OCCCCCCCCCCCl,,0.0,,0.0,2739.0,1.0,,0.0,unbrch_alkane,unbrch_alkane
C=CCN1CCC23c4c5ccc(O[Si](C)(C)C)c4OC2C(O[Si](C)(C)C)C=CC3C1C5,,0.0,,0.0,2652.7,1.0,,0.0,NH0,NH0
CC(C)NCC(O[Si](C)(C)C(C)(C)C)c1ccc(NS(C)(=O)=O)cc1,,0.0,,0.0,2726.4,1.0,,0.0,NH1,NH1
C[Si](C)(C)OCC(O)C(=O)O[Si](C)(C)C,,0.0,,0.0,1342.0,1.0,,0.0,Al_OH,Al_OH
CC(C)COC(=O)CCC(=O)OCc1ccccc1[N+](=O)[O-],,0.0,,0.0,2286.0,1.0,,0.0,C_O,C_O
CCCCCN(CC)C(=O)c1cccs1,,0.0,,0.0,2047.0,1.0,,0.0,unbrch_alkane,unbrch_alkane
C[Si](C)(C)Oc1cc(O[Si](C)(C)C)nc(S[Si](C)(C)C)n1,,0.0,,0.0,1781.0,1.0,,0.0,Ar_N,Ar_N
CCCCCO[Si](CC)(CC)Oc1ccccc1CC,,0.0,,0.0,1762.0,1.0,,0.0,unbrch_alkane,unbrch_alkane
CCCCCCCCCCCCCCCCN=C(O)c1ccccc1F,,0.0,,0.0,2860.0,1.0,,0.0,unbrch_alkane,unbrch_alkane
CCC(OC(=O)/C=C/C(=O)Oc1c(OC)cccc1OC)C(C)C,,0.0,,0.0,2342.0,1.0,,0.0,ether,ether
C=C1CCC(C(C)C)C2C=C(C)CCC12,,0.0,1724.0,1.0,1484.3333333333333,1.0,,0.0,allylic_oxid,allylic_oxid
O=C(CCCC(=O)Oc1cccc(Cl)c1)OCc1c(F)c(F)c(F)c(F)c1F,,0.0,,0.0,2385.0,1.0,,0.0,halogen,halogen
O=C(Oc1ccccc1-c1ccccc1)c1ccc(C(F)(F)F)c(F)c1,,0.0,,0.0,2126.0,1.0,,0.0,halogen,halogen
C[Si](C)(C)OC(=O)CCCC(=O)O[Si](C)(C)C,1386.0,1.0,,0.0,1403.475,1.0,,0.0,C_O,C_O
CCCCCCCCCCOC(=O)C(CC)(CC)C(=O)Oc1cccc(C(F)(F)F)c1F,,0.0,,0.0,2390.0,1.0,,0.0,unbrch_alkane,unbrch_alkane
C/C=C(\C)C(=O)OC(C)CC,,0.0,,0.0,1068.0,1.0,,0.0,C_O,C_O
CC(Cl)(CCl)C(Cl)Cl,1047.0,1.0,,0.0,,0.0,,0.0,alkyl_halide,alkyl_halide
O=C(CCCC(=O)Oc1c(F)c(F)c(F)c(F)c1F)OCC1CCCCC1,,0.0,,0.0,2124.0,1.0,,0.0,halogen,halogen
Clc1c(Br)c(Br)c2c(c1Br)Oc1ccccc1O2,,0.0,,0.0,2707.0,1.0,,0.0,halogen,halogen
C=C[Si](C)(OCCCCCC)O[Si](C)(C=C)OC(CCC)CCCC,,0.0,,0.0,1833.0,1.0,,0.0,unbrch_alkane,unbrch_alkane
CCCC(CCC1C=CCCC1)OC(=O)CCCC(=O)OC(C)C(F)(F)F,,0.0,,0.0,2068.0,1.0,,0.0,alkyl_halide,alkyl_halide
c1ccc2c(c1)ccc1nc3c(ccc4ccccc43)cc12,,0.0,,0.0,3047.0,1.0,,0.0,bicyclic,bicyclic
CCCCCCCCCCCCOC(=O)CCCCCCCCC(=O)OC(CCC)CCC,,0.0,,0.0,3146.0,1.0,,0.0,unbrch_alkane,unbrch_alkane
CCCCCCCOC(=O)CCCCCCCCC(=O)Oc1ccccc1[N+](=O)[O-],,0.0,,0.0,3252.0,1.0,,0.0,unbrch_alkane,unbrch_alkane
CC(C)CCOC(=O)c1cccc(OCCC(C)C)c1,,0.0,,0.0,2009.0,1.0,,0.0,ether,ether
C/C=C/COC(=O)c1ccc(C(=O)OCC(C)C)cc1,,0.0,,0.0,2147.0,1.0,,0.0,C_O,C_O
COC(=O)CC(Cl)(Cl)Cl,1016.25,1.0,,0.0,,0.0,,0.0,alkyl_halide,alkyl_halide
CCCCCCCCCCCCCCOC(=O)CCCCCC(=O)OCCCCCCCCC,,0.0,,0.0,2677.0,1.0,,0.0,unbrch_alkane,unbrch_alkane
CCCCCCCCCCCCCCCCCCOC(=O)C(CC)(CC)C(=O)OCCCC,,0.0,,0.0,3003.0,1.0,,0.0,unbrch_alkane,unbrch_alkane
C/C=C\C=C/C,660.925,1.0,,0.0,,0.0,,0.0,allylic_oxid,allylic_oxid
C=C1[C@@H]2CC[C@@H](C2)[C@@]1(C)CCC=C(C)C,1454.0,1.0,,0.0,1457.5,1.0,1617.0,1.0,allylic_oxid,allylic_oxid
C=CCCCOC(=O)/C(C)=C/C,,0.0,,0.0,1220.0,1.0,,0.0,allylic_oxid,allylic_oxid
CCCCCCOC(=O)CCC(=O)OCc1cc(F)c(F)c(F)c1,,0.0,,0.0,2088.0,1.0,,0.0,halogen,halogen
COC(=O)C(c1ccc([N+](=O)[O-])cc1)c1ccccc1[N+](=O)[O-],2509.0,1.0,,0.0,,0.0,,0.0,NH0,NH0
CCCCCCCO[Si](CC)(CC)OCCCCCC,,0.0,,0.0,1747.0,1.0,,0.0,unbrch_alkane,unbrch_alkane
CCCCCCCCCCCCCOC(=O)c1ccc(C(=O)OCC(C)CC(C)(C)C)cc1,,0.0,,0.0,2628.0,1.0,,0.0,unbrch_alkane,unbrch_alkane
CCCCOC(=O)N1CCCCC1C(=O)N1CCCCC1C(=O)OCC(C)C,,0.0,,0.0,2629.0,1.0,,0.0,C_O,C_O
C[C@@]12CCC3C(CC[C@@]4(O[Si](C)(C)C)[C@H]5C[C@H]5C[C@@]34C)C1CC=C2O[Si](C)(C)C,2308.0,1.0,,0.0,,0.0,,0.0,bicyclic,bicyclic
CCCCCCCCCCCC(CCCC)CCCCCCCCCCC,2562.5,1.0,,0.0,2558.0,1.0,,0.0,unbrch_alkane,unbrch_alkane
CCCCCCCOC(=O)CCCCCCCCC(=O)OC(CCC)CCC,,0.0,,0.0,2647.0,1.0,,0.0,unbrch_alkane,unbrch_alkane
C/C=C\C/C=C\C,712.5,1.0,,0.0,,0.0,,0.0,allylic_oxid,allylic_oxid
O=C(Oc1c(F)c(F)c(F)c(F)c1F)c1cccc(Br)c1,,0.0,,0.0,1786.0,1.0,,0.0,halogen,halogen
O=C(Oc1cccc(Cl)c1Cl)C1CC1c1ccccc1,,0.0,,0.0,2396.0,1.0,,0.0,benzene,benzene
CCCCCCCOC(=O)CCCCCCCCC(=O)Oc1ccccc1,,0.0,,0.0,2858.0,1.0,,0.0,unbrch_alkane,unbrch_alkane
COP(=S)(Oc1cc(Cl)c(Br)cc1Cl)c1ccccc1,,0.0,,0.0,2486.0,1.0,,0.0,halogen,halogen
CCOC(=O)C1CCN(C(=O)C2CCN(C(=O)c3ccc(F)cc3F)CC2)CC1,,0.0,,0.0,3321.0,1.0,,0.0,C_O,C_O
CCCCCCOc1ccc(CC(=O)OC)cc1Cl,2036.4,1.0,,0.0,,0.0,,0.0,unbrch_alkane,unbrch_alkane
CC/C=C\CCOC(=O)CCCC(=O)OCC(C)C,,0.0,,0.0,1858.0,1.0,,0.0,C_O,C_O
O=C(CCCC(=O)Oc1ccc(F)cc1Br)OCC(F)(F)C(F)(F)C(F)(F)C(F)F,,0.0,,0.0,2022.0,1.0,,0.0,halogen,halogen
CC(=O)OCCOCCOCCOCC(C)C,,0.0,,0.0,1645.7,1.0,,0.0,ether,ether
CCCOC(=O)CCCCCCCCC(=O)Oc1ccccc1Cl,,0.0,,0.0,2618.0,1.0,,0.0,unbrch_alkane,unbrch_alkane
O=C(CCCCCCCCC(=O)Oc1ccccc1)Oc1ccccc1,,0.0,,0.0,2936.0,1.0,,0.0,unbrch_alkane,unbrch_alkane
CC(C)(C)[Si](C)(C)OC1C[C@H](n2ccc(O)nc2=O)O[C@@H]1CO,2558.0,1.0,,0.0,,0.0,,0.0,Ar_N,Ar_N
CC(C)COC(=O)CCCC(=O)OC(C)c1c(F)c(F)c(F)c(F)c1F,,0.0,,0.0,1883.0,1.0,,0.0,halogen,halogen
CCN(CCC(C)C)C(=O)c1ccccc1C(F)(F)F,,0.0,,0.0,1912.0,1.0,,0.0,alkyl_halide,alkyl_halide
CON=Cc1cc(OC)c(O)c(OC)c1,,0.0,,0.0,1776.0,1.0,,0.0,ether,ether
CCCCCCOC(=O)c1cccc(C(=O)OC(CC)CCC)c1,,0.0,,0.0,2441.0,1.0,,0.0,unbrch_alkane,unbrch_alkane
C/C=C(\C)C(=O)OC1COC2C(OC(=O)/C(C)=C/C)COC12,,0.0,,0.0,2267.0,1.0,,0.0,ether,ether
CC(C)COC(=O)C(C)(C)C(=O)OCCc1ccccc1,,0.0,,0.0,1883.0,1.0,,0.0,C_O,C_O
CCCCC(C)CCC,862.4337606837607,1.0,,0.0,863.6058333333333,1.0,823.0,1.0,unbrch_alkane,unbrch_alkane
CCCCCCCCCCCOC(=O)CCCC(=O)OCc1cccc(F)c1,,0.0,,0.0,2793.0,1.0,,0.0,unbrch_alkane,unbrch_alkane
CCCC/C=C\C=C/CCCC=O,,0.0,,0.0,,0.0,1909.0,1.0,allylic_oxid,allylic_oxid
CCOC(=O)CCCC(=O)OCc1cc(F)ccc1Br,,0.0,,0.0,2112.0,1.0,,0.0,C_O,C_O
CCCCCCCCCCOC(O)=NC(C(=O)OCCCC(C)C)C1CCCCC1,,0.0,,0.0,2841.0,1.0,,0.0,unbrch_alkane,unbrch_alkane
COc1cccc(O)c1,,0.0,,0.0,,0.0,2086.0,1.0,Ar_OH,Ar_OH
CCCCCCCCCCCCCCN=C(C)O,,0.0,,0.0,2117.0,1.0,,0.0,unbrch_alkane,unbrch_alkane
CCC(OC(C)=O)c1ccccc1,,0.0,,0.0,1287.0,1.0,,0.0,C_O,C_O
C=C[Si](C)(OCCCCCCC)OC(C)C,,0.0,,0.0,1315.0,1.0,,0.0,unbrch_alkane,unbrch_alkane
CCCCCCOC(=O)CCCC(=O)OCCc1ccccc1[N+](=O)[O-],,0.0,,0.0,2793.0,1.0,,0.0,unbrch_alkane,unbrch_alkane
CCCCCCCCCCCOC(=O)CCCC(=O)Oc1ccccc1-c1ccccc1,,0.0,,0.0,3317.0,1.0,,0.0,unbrch_alkane,unbrch_alkane
O=C(OCc1ccccc1)C(N=C(O)OCc1ccccc1)C1CCCCC1,,0.0,,0.0,3011.0,1.0,,0.0,benzene,benzene
C1=CCC=CC1,708.5380952380953,1.0,932.0,1.0,705.3333333333334,1.0,939.0,1.0,allylic_oxid,allylic_oxid
CC(C)c1ccncc1,,0.0,,0.0,1027.0,1.0,,0.0,Ar_N,Ar_N
CN=C(O)c1cccc(Cl)c1F,,0.0,,0.0,1502.0,1.0,,0.0,halogen,halogen
C/C=C(\C)C(=O)OCCCCCCCCC,,0.0,,0.0,1628.0,1.0,,0.0,unbrch_alkane,unbrch_alkane
CCCCCCCCCCCOC(=O)c1cccc(C(=O)OC(C)CCCC)c1,,0.0,,0.0,2845.0,1.0,,0.0,unbrch_alkane,unbrch_alkane
CCCc1ccccc1OC(=O)CCl,,0.0,,0.0,1527.0,1.0,,0.0,C_O,C_O
COc1nc(N=C(C)O)nc(NC(C)(C)C)n1,,0.0,,0.0,2002.0,1.0,,0.0,NH0,NH0
CC(C)=CCOC(=O)CCC(=O)Oc1cccc(C)c1C,,0.0,,0.0,2195.0,1.0,,0.0,C_O,C_O
C[Si](C)(C)N[C@H](Cc1ccc(O[Si](C)(C)C)cc1)C(=O)O[Si](C)(C)C,1954.775,1.0,2151.59,1.0,1949.0333333333335,1.0,,0.0,C_O,C_O
CCCCCCOC(=O)c1ccc(C(=O)OCc2cc(F)ccc2Br)cc1,,0.0,,0.0,3101.0,1.0,,0.0,unbrch_alkane,unbrch_alkane
CCCC(C)(C)C(C)C,838.9861111111111,1.0,,0.0,836.425,1.0,,0.0,unknown,unknown
CCOC(=O)CCCC(=O)Oc1ccccc1SC,,0.0,,0.0,2316.0,1.0,,0.0,C_O,C_O
CCCCCCCCCCCCCCCCOC(=O)C(CC)(CC)C(=O)Oc1ccc(Br)cc1,,0.0,,0.0,3396.0,1.0,,0.0,unbrch_alkane,unbrch_alkane
CCCCCCN(CC)C(=O)c1ccccc1C(F)(F)F,,0.0,,0.0,2007.0,1.0,,0.0,alkyl_halide,alkyl_halide
COc1cc2c(cc1OC)[C@H](C)N([Si](C)(C)C)CC2,1910.0,1.0,,0.0,,0.0,,0.0,ether,ether
CC(C)C(C)CCC(C)C1CCC2C3=C(CCC21C)C1(C)CC[C@@H](O)C[C@H]1CC3,3260.0,1.0,,0.0,,0.0,,0.0,bicyclic,bicyclic
Cc1cc([N+](=O)[O-])ccc1N(C(=O)C(F)(F)C(F)(F)F)S(=O)(=O)c1ccc(Cl)cc1,,0.0,,0.0,2415.0,1.0,,0.0,halogen,halogen
C=C1C=C2C(CC1)[C@@H](C)CC[C@H]2C(C)C,,0.0,,0.0,1458.3333333333333,1.0,,0.0,allylic_oxid,allylic_oxid
c1cnc2c(n1)CCC2,,0.0,,0.0,1084.0,1.0,,0.0,Ar_N,Ar_N
CCCCCCCCCCCOC(=O)C1CCN(C(=O)c2cc(C(F)(F)F)ccc2F)CC1,,0.0,,0.0,3000.0,1.0,,0.0,unbrch_alkane,unbrch_alkane
CC/C=C/CCCCCCCCOC(C)=O,1568.0,1.0,,0.0,1607.0,1.0,1920.0,1.0,unbrch_alkane,unbrch_alkane
CC1=C(C)CC(C)(C)CCC1,1058.5,1.0,,0.0,,0.0,,0.0,allylic_oxid,allylic_oxid
CCCCCCOC(=O)c1ccccc1C(=O)OCC(C)Cl,,0.0,,0.0,2249.0,1.0,,0.0,unbrch_alkane,unbrch_alkane
Cc1cccc(OC(=O)CC(C)C)c1C,,0.0,,0.0,1527.0,1.0,,0.0,C_O,C_O
CCCCCCCCOC(=O)CCCC(=O)OCc1cccc(OC)c1,,0.0,,0.0,2741.0,1.0,,0.0,unbrch_alkane,unbrch_alkane
CCCCCCCCCCCOC(=O)CCC(=O)OCc1cc([N+](=O)[O-])ccc1F,,0.0,,0.0,3013.0,1.0,,0.0,unbrch_alkane,unbrch_alkane
C[C@@]12CC[C@@H](OC(=O)C(F)(F)C(F)(F)C(F)(F)F)CC1=CCC1C2CC[C@]2(C)C1CC[C@H]2OC(=O)C(F)(F)C(F)(F)C(F)(F)F,2452.25,1.0,,0.0,,0.0,,0.0,alkyl_halide,alkyl_halide
OCCC(c1ccccc1)c1ccccc1,,0.0,,0.0,1800.0,1.0,,0.0,benzene,benzene
COc1cccc(OC)c1OC(=O)C(F)(F)C(F)(F)F,,0.0,,0.0,1304.0,1.0,,0.0,alkyl_halide,alkyl_halide
COC(=O)[C@@H]1C2CCC(C[C@@H]1OC(=O)c1ccccc1)N2C,2200.0416666666665,1.0,,0.0,2177.6,1.0,,0.0,C_O,C_O
CC/C=C/CCOC(=O)c1cccc(Cl)c1,1695.3333333333333,1.0,2275.6666666666665,1.0,1720.3333333333337,1.0,2295.6666666666665,1.0,C_O,C_O
CCCCCCCCCOC(=O)C(CC)(CC)C(=O)Oc1cccc(F)c1,,0.0,,0.0,2349.0,1.0,,0.0,unbrch_alkane,unbrch_alkane
CCC(CC)(C(=O)OCC(Cl)Cl)C(=O)OCC(Cl)Cl,,0.0,,0.0,1874.0,1.0,,0.0,alkyl_halide,alkyl_halide
CC(C)(C)C1CCC(OC(=O)CCC(=O)OCC2CCCCC2)CC1,,0.0,,0.0,2541.0,1.0,,0.0,C_O,C_O
CCCCCCCCCCCCCCCOC(=O)OCC(CC)CCCC,,0.0,,0.0,2540.0,1.0,,0.0,unbrch_alkane,unbrch_alkane
Clc1cc(Cl)c2c(oc3c(Cl)cccc32)c1Cl,,0.0,,0.0,2262.0,1.0,,0.0,halogen,halogen
CCCCCCCCC(CCCCC)CCCCCC,1865.0,1.0,,0.0,,0.0,,0.0,unbrch_alkane,unbrch_alkane
COc1cccc(N=CN2CCOCC2)c1,2048.0,1.0,,0.0,,0.0,,0.0,NH0,NH0
CC(=O)OC[C@@H]1OC[C@@H](OC(C)=O)[C@H]1OC(C)=O,,0.0,,0.0,1617.28,1.0,,0.0,ether,ether
CCC(CC)(C(=O)Cl)C(=O)OCCCc1ccccc1,,0.0,,0.0,1971.0,1.0,,0.0,C_O,C_O
C[C@H]1CCC2C(C)(C)[C@@H]3C[C@@]21CC[C@]3(C)O,,0.0,,0.0,1677.5,1.0,,0.0,Al_OH,Al_OH
Cc1c(O)cc2c(c1C)OC(C)(CCCC(C)CCCC(C)CCCC(C)C)CC2,,0.0,,0.0,3055.0,1.0,,0.0,Ar_OH,Ar_OH
CCCCCCCCOC(=O)CCCCCCCCC(=O)Oc1c(Cl)ccc(Cl)c1Cl,,0.0,,0.0,3419.0,1.0,,0.0,unbrch_alkane,unbrch_alkane
CC(C)(C)C1CCC(OC(=O)CCC(=O)Oc2c(F)cccc2Cl)CC1,,0.0,,0.0,2685.0,1.0,,0.0,C_O,C_O
Cc1cccc(N=Cc2ccc(Cl)cc2)c1,2056.0,1.0,,0.0,,0.0,,0.0,benzene,benzene
